stage_id,ranking,rider_time,rider_name,rider_country,rider_team,rider_age
13,92,13651,Jay Thomson,South Africa,Team Dimension Data,32
13,93,13651,Patrick Bevin,New Zealand,BMC Racing Team,27
13,94,13651,Julien Bernard,France,Trek-Segafredo,26
13,95,13651,Jesús Herrada,Spain,Cofidis,27
13,96,13651,Tomasz Marczynski,Poland,Lotto-Soudal,34
13,97,13651,Amund Grøndahl Jansen ,Norway,LottoNL-Jumbo,24
13,98,13651,Florian Vachon,France,Fortuneo-Samsic,33
13,99,13665,Romain Sicard,France,Direct Énergie,30
13,100,13666,Fabien Grellier,France,Direct Énergie,23
13,101,13671,Søren Kragh Andersen,Denmark,Team Sunweb,23
13,102,13671,Marcus Burghardt,Germany,Bora-Hansgrohe,35
13,103,13671,Simon Clarke,Australia,EF Education First-Drapac p/b Cannondale,31
13,104,13671,Daniel Oss,Italy,Bora-Hansgrohe,31
13,105,13671,Jonathan Castroviejo,Spain,Team Sky,31
13,106,13677,Tobias Ludvigsson,Sweden,Groupama-FDJ,27
13,107,13677,David Gaudu,France,Groupama-FDJ,21
13,108,13677,Nicolas Edet,France,Cofidis,30
13,109,13677,Damiano Caruso,Italy,BMC Racing Team,30
13,110,13677,Franco Pellizotti,Italy,Bahrain-Merida,40
13,111,13677,Oliviero Troia,Italy,UAE Team Emirates,23
13,112,13677,Olivier Le Gac,France,Groupama-FDJ,24
13,113,13677,Chad Haga,United States,Team Sunweb,29
13,114,13683,Lukas Pöstlberger,Austria,Bora-Hansgrohe,26
13,115,13683,Gregor Mühlberger,Austria,Bora-Hansgrohe,24
13,116,13683,Mathias Frank,Switzerland,AG2R La Mondiale,31
13,117,13683,Rafal Majka,Poland,Bora-Hansgrohe,28
13,118,13683,Thomas De Gendt,Belgium,Lotto-Soudal,31
13,119,13683,Jelle Vanendert,Belgium,Lotto-Soudal,33
13,120,13683,Rory Sutherland,Australia,UAE Team Emirates,36
13,121,13683,Anthony Turgis,France,Cofidis,24
13,122,13683,Tim Declercq,Belgium,Quick-Step Floors,29
13,123,13683,Pawel Poljanski,Poland,Bora-Hansgrohe,28
13,124,13683,Ian Boswell,United States,Team Katusha-Alpecin,27
13,125,13683,Egan Bernal,Colombia,Team Sky,21
13,126,13683,Omar Fraile,Spain,Astana,27
13,127,13683,Michal Kwiatkowski,Poland,Team Sky,28
13,128,13683,Daniel Navarro,Spain,Cofidis,34
13,129,13683,Gianni Moscon,Italy,Team Sky,24
13,130,13683,Luke Rowe,Great Britain,Team Sky,28
13,131,13683,Antwan Tolhoek,Netherlands,LottoNL-Jumbo,24
13,132,13683,Anthony Perez,France,Cofidis,27
13,133,13683,Marc Soler,Spain,Movistar Team,24
13,134,13683,Serge Pauwels,Belgium,Team Dimension Data,34
13,135,13683,Damien Howson,Australia,Mitchelton-Scott,25
13,136,13683,Daniel Felipe Martínez,Colombia,EF Education First-Drapac p/b Cannondale,22
13,137,13683,Darwin Atapuma,Colombia,UAE Team Emirates,30
13,138,13683,Luke Durbridge,Australia,Mitchelton-Scott,27
13,139,13683,Daryl Impey,South Africa,Mitchelton-Scott,31
13,140,13683,Wout Poels,Netherlands,Team Sky,30
13,141,13683,Tom-Jelte Slagter,Netherlands,Team Dimension Data,29
13,142,13683,Élie Gesbert,France,Fortuneo-Samsic,23
13,143,13683,Romain Hardy,France,Fortuneo-Samsic,29
13,144,13683,Dimitri Claeys,Belgium,Cofidis,31
13,145,13683,Niki Terpstra,Netherlands,Quick-Step Floors,34
13,146,13683,Toms Skujins,Latvia,Trek-Segafredo,27
13,147,13683,Damien Gaudin,France,Direct Énergie,31
13,148,13683,Julian Alaphilippe,France,Quick-Step Floors,26
13,149,13720,Tom Scully,New Zealand,EF Education First-Drapac p/b Cannondale,28
13,150,13720,Lawson Craddock,United States,EF Education First-Drapac p/b Cannondale,26
13,151,13723,Michael Schär,Switzerland,BMC Racing Team,31
13,152,13751,Michael Gogl,Austria,Trek-Segafredo,24
14,1,16917,Omar Fraile,Spain,Astana,27
14,2,16923,Julian Alaphilippe,France,Quick-Step Floors,26
14,3,16923,Jasper Stuyven,Belgium,Trek-Segafredo,26
14,4,16929,Peter Sagan,Slovakia,Bora-Hansgrohe,28
14,5,16934,Damiano Caruso,Italy,BMC Racing Team,30
14,6,16936,Simon Geschke,Germany,Team Sunweb,32
14,7,16936,Nicolas Edet,France,Cofidis,30
14,8,16940,Lilian Calmejane,France,Direct Énergie,25
14,9,16947,Daryl Impey,South Africa,Mitchelton-Scott,31
14,10,16954,Thomas De Gendt,Belgium,Lotto-Soudal,31
14,11,16968,Pierre Rolland,France,EF Education First-Drapac p/b Cannondale,31
14,12,16983,Daniel Felipe Martínez,Colombia,EF Education First-Drapac p/b Cannondale,22
14,13,16995,Anthony Perez,France,Cofidis,27
14,14,17003,Gorka Izagirre,Spain,Bahrain-Merida,30
14,15,17023,Philippe Gilbert,Belgium,Quick-Step Floors,36
14,16,17023,Thomas Degand,Belgium,Wanty-Groupe Gobert,32
14,17,17044,Stefan Küng,Switzerland,BMC Racing Team,24
14,18,17044,Andrey Amador,Costa Rica,Movistar Team,31
14,19,17062,Tom-Jelte Slagter,Netherlands,Team Dimension Data,29
14,20,17062,Greg Van Avermaet,Belgium,BMC Racing Team,33
14,21,17090,Sylvain Chavanel,France,Direct Énergie,39
14,22,17120,Julien Vermote,Belgium,Team Dimension Data,28
14,23,17120,Michael Hepburn,Australia,Mitchelton-Scott,26
14,24,17134,Kristijan Koren,Slovenia,Bahrain-Merida,31
14,25,17154,Anthony Turgis,France,Cofidis,24
14,26,17312,Jérôme Cousin,France,Direct Énergie,29
14,27,17312,Yves Lampaert,Belgium,Quick-Step Floors,27
14,28,17348,Maciej Bodnar,Poland,Bora-Hansgrohe,33
14,29,17998,Primoz Roglic,Slovenia,LottoNL-Jumbo,28
14,30,18006,Chris Froome,Great Britain,Team Sky,33
14,31,18006,Tom Dumoulin,Netherlands,Team Sunweb,27
14,32,18006,Geraint Thomas,Great Britain,Team Sky,32
14,33,18016,Nairo Quintana,Colombia,Movistar Team,28
14,34,18020,Steven Kruijswijk,Netherlands,LottoNL-Jumbo,31
14,35,18020,Egan Bernal,Colombia,Team Sky,21
14,36,18020,Romain Bardet,France,AG2R La Mondiale,27
14,37,18030,Ilnur Zakarin,Russia,Team Katusha-Alpecin,28
14,38,18035,Alejandro Valverde,Spain,Movistar Team,38
14,39,18035,Domenico Pozzovivo,Italy,Bahrain-Merida,35
14,40,18035,Jakob Fuglsang,Denmark,Astana,33
14,41,18035,Mikel Landa,Spain,Movistar Team,28
14,42,18050,Bob Jungels,Luxembourg,Quick-Step Floors,25
14,43,18053,Pierre Latour,France,AG2R La Mondiale,24
14,44,18060,Mikel Nieve,Spain,Mitchelton-Scott,34
14,45,18061,Tanel Kangert,Estonia,Astana,31
14,46,18082,Guillaume Martin,France,Wanty-Groupe Gobert,25
14,47,18085,Damien Gaudin,France,Direct Énergie,31
14,48,18092,Bauke Mollema,Netherlands,Trek-Segafredo,31
14,49,18109,Antwan Tolhoek,Netherlands,LottoNL-Jumbo,24
14,50,18109,Daniel Martin,Ireland,UAE Team Emirates,31
14,51,18109,Marco Minnaard,Netherlands,Wanty-Groupe Gobert,29
14,52,18109,Jesper Hansen,Denmark,Astana,27
14,53,18116,Maxime Bouet,France,Fortuneo-Samsic,31
14,54,18116,Warren Barguil,France,Fortuneo-Samsic,26
14,55,18144,Serge Pauwels,Belgium,Team Dimension Data,34
14,56,18144,Julien Bernard,France,Trek-Segafredo,26
14,57,18144,Laurens Ten Dam,Netherlands,Team Sunweb,37
14,58,18165,Christophe Laporte,France,Cofidis,25
14,59,18173,Guillaume Van Keirsbulck,Belgium,Wanty-Groupe Gobert,27
14,60,18195,Nikias Arndt,Germany,Team Sunweb,26
14,61,18195,Søren Kragh Andersen,Denmark,Team Sunweb,23
14,62,18197,David Gaudu,France,Groupama-FDJ,21
14,63,18197,Arthur Vichot,France,Groupama-FDJ,29
14,64,18197,Mathias Frank,Switzerland,AG2R La Mondiale,31
14,65,18209,Michal Kwiatkowski,Poland,Team Sky,28
14,66,18214,Kevin Ledanois,France,Fortuneo-Samsic,24
14,67,18222,Niki Terpstra,Netherlands,Quick-Step Floors,34
14,68,18224,Adam Yates,Great Britain,Mitchelton-Scott,25
14,69,18250,Simon Gerrans,Australia,BMC Racing Team,38
14,70,18250,Tim Declercq,Belgium,Quick-Step Floors,29
14,71,18250,Jelle Vanendert,Belgium,Lotto-Soudal,33
14,72,18250,Michael Schär,Switzerland,BMC Racing Team,31
14,73,18250,Yoann Offredo,France,Wanty-Groupe Gobert,31
14,74,18250,Tejay Van Garderen,United States,BMC Racing Team,29
14,75,18250,Franco Pellizotti,Italy,Bahrain-Merida,40
14,76,18250,Andrea Pasqualon,Italy,Wanty-Groupe Gobert,30
14,77,18250,Rudy Molard,France,Groupama-FDJ,28
14,78,18250,Ian Boswell,United States,Team Katusha-Alpecin,27
14,79,18283,Timothy Dupont,Belgium,Wanty-Groupe Gobert,30
14,80,18283,Dion Smith,New Zealand,Wanty-Groupe Gobert,25
14,81,18283,Nils Politt,Germany,Team Katusha-Alpecin,24
14,82,18294,Pavel Kochetkov,Russia,Team Katusha-Alpecin,32
14,83,18296,Tobias Ludvigsson,Sweden,Groupama-FDJ,27
14,84,18300,Jasper De Buyst,Belgium,Lotto-Soudal,24
14,85,18312,Daniel Oss,Italy,Bora-Hansgrohe,31
14,86,18312,Edward Theuns,Belgium,Team Sunweb,27
14,87,18312,Pawel Poljanski,Poland,Bora-Hansgrohe,28
14,88,18312,Rafal Majka,Poland,Bora-Hansgrohe,28
14,89,18312,Fabien Grellier,France,Direct Énergie,23
14,90,18312,Jesús Herrada,Spain,Cofidis,27
14,91,18312,Sonny Colbrelli,Italy,Bahrain-Merida,28
14,92,18312,Jay Thomson,South Africa,Team Dimension Data,32
14,93,18312,Romain Sicard,France,Direct Énergie,30
14,94,18312,Chad Haga,United States,Team Sunweb,29
14,95,18312,Laurent Pichon,France,Fortuneo-Samsic,31
14,96,18312,Robert Gesink,Netherlands,LottoNL-Jumbo,32
14,97,18312,Koen De Kort,Netherlands,Trek-Segafredo,35
14,98,18312,Marc Soler,Spain,Movistar Team,24
14,99,18312,Oliviero Troia,Italy,UAE Team Emirates,23
14,100,18312,Daniel Navarro,Spain,Cofidis,34
14,101,18312,Silvan Dillier,Switzerland,AG2R La Mondiale,27
14,102,18312,Rory Sutherland,Australia,UAE Team Emirates,36
14,103,18312,Ion Izagirre,Spain,Bahrain-Merida,29
14,104,18312,Tomasz Marczynski,Poland,Lotto-Soudal,34
14,105,18312,Paul Martens,Germany,LottoNL-Jumbo,34
14,106,18312,Magnus Cort Nielsen,Denmark,Astana,25
14,107,18312,Edvald Boasson Hagen,Norway,Team Dimension Data,31
14,108,18312,Reinardt Janse Van Rensburg,South Africa,Team Dimension Data,29
14,109,18318,Oliver Naesen,Belgium,AG2R La Mondiale,27
14,110,18318,Julien Simon,France,Cofidis,32
14,111,18318,Florian Vachon,France,Fortuneo-Samsic,33
14,112,18318,Michael Valgren,Denmark,Astana,26
14,113,18318,Romain Hardy,France,Fortuneo-Samsic,29
14,114,18318,Dimitri Claeys,Belgium,Cofidis,31
14,115,18318,Wout Poels,Netherlands,Team Sky,30
14,116,18318,Amaël Moinard,France,Fortuneo-Samsic,36
14,117,18318,Toms Skujins,Latvia,Trek-Segafredo,27
14,118,18318,Timo Roosen,Netherlands,LottoNL-Jumbo,25
14,119,18318,Jonathan Castroviejo,Spain,Team Sky,31
14,120,18318,Tom Scully,New Zealand,EF Education First-Drapac p/b Cannondale,28
14,121,18318,Imanol Erviti,Spain,Movistar Team,34
14,122,18318,Daniele Bennati,Italy,Movistar Team,37
14,123,18318,Simon Clarke,Australia,EF Education First-Drapac p/b Cannondale,31
14,124,18318,Michael Gogl,Austria,Trek-Segafredo,24
14,125,18318,Gregor Mühlberger,Austria,Bora-Hansgrohe,24
14,126,18368,John Degenkolb,Germany,Trek-Segafredo,29
14,127,18368,Ramon Sinkeldam,Netherlands,Groupama-FDJ,29
14,128,18390,Damien Howson,Australia,Mitchelton-Scott,25
14,129,18390,Luke Durbridge,Australia,Mitchelton-Scott,27
14,130,18390,Gianni Moscon,Italy,Team Sky,24
14,131,18390,Mathew Hayman,Australia,Mitchelton-Scott,40
14,132,18390,Olivier Le Gac,France,Groupama-FDJ,24
14,133,18390,Taylor Phinney,United States,EF Education First-Drapac p/b Cannondale,28
14,134,18390,Élie Gesbert,France,Fortuneo-Samsic,23
14,135,18390,Jack Bauer,New Zealand,Mitchelton-Scott,33
14,136,18390,Kristijan Ðurasek,Croatia,UAE Team Emirates,30
14,137,18427,Luke Rowe,Great Britain,Team Sky,28
14,138,18427,Heinrich Haussler,Australia,Bahrain-Merida,34
14,139,18427,Darwin Atapuma,Colombia,UAE Team Emirates,30
14,140,18427,Marco Marcato,Italy,UAE Team Emirates,34
14,141,18427,Maximiliano Richeze,Argentina,Quick-Step Floors,35
14,142,18435,Thomas Boudat,France,Direct Énergie,24
14,143,18439,Lawson Craddock,United States,EF Education First-Drapac p/b Cannondale,26
14,144,18443,Amund Grøndahl Jansen ,Norway,LottoNL-Jumbo,24
14,145,18443,Sep Vanmarcke,Belgium,EF Education First-Drapac p/b Cannondale,29
14,146,18464,Alexander Kristoff,Norway,UAE Team Emirates,31
14,147,18471,Jacopo Guarnieri,Italy,Groupama-FDJ,30
14,148,18489,Marcus Burghardt,Germany,Bora-Hansgrohe,35
14,149,18496,Roberto Ferrari,Italy,UAE Team Emirates,35
14,150,18501,Lukas Pöstlberger,Austria,Bora-Hansgrohe,26
14,151,18505,Arnaud Démare,France,Groupama-FDJ,26
15,1,15952,Magnus Cort Nielsen,Denmark,Astana,25
15,2,15952,Ion Izagirre,Spain,Bahrain-Merida,29
15,3,15954,Bauke Mollema,Netherlands,Trek-Segafredo,31
15,4,15981,Michael Valgren,Denmark,Astana,26
15,5,15986,Toms Skujins,Latvia,Trek-Segafredo,27
15,6,15986,Domenico Pozzovivo,Italy,Bahrain-Merida,35
15,7,15986,Lilian Calmejane,France,Direct Énergie,25
15,8,15989,Rafal Majka,Poland,Bora-Hansgrohe,28
15,9,16103,Nikias Arndt,Germany,Team Sunweb,26
15,10,16103,Julien Bernard,France,Trek-Segafredo,26
15,11,16103,Greg Van Avermaet,Belgium,BMC Racing Team,33
15,12,16103,Niki Terpstra,Netherlands,Quick-Step Floors,34
15,13,16103,Daniele Bennati,Italy,Movistar Team,37
15,14,16103,Fabien Grellier,France,Direct Énergie,23
15,15,16103,Pawel Poljanski,Poland,Bora-Hansgrohe,28
15,16,16103,Amaël Moinard,France,Fortuneo-Samsic,36
15,17,16103,Daryl Impey,South Africa,Mitchelton-Scott,31
15,18,16103,Romain Sicard,France,Direct Énergie,30
15,19,16103,Daniel Felipe Martínez,Colombia,EF Education First-Drapac p/b Cannondale,22
15,20,16103,Jesús Herrada,Spain,Cofidis,27
15,21,16103,Damien Howson,Australia,Mitchelton-Scott,25
15,22,16103,Serge Pauwels,Belgium,Team Dimension Data,34
15,23,16103,Arthur Vichot,France,Groupama-FDJ,29
15,24,16319,Marc Soler,Spain,Movistar Team,24
15,25,16445,Florian Vachon,France,Fortuneo-Samsic,33
15,26,16445,Imanol Erviti,Spain,Movistar Team,34
15,27,16743,Michal Kwiatkowski,Poland,Team Sky,28
15,28,16743,Chris Froome,Great Britain,Team Sky,33
15,29,16743,Jonathan Castroviejo,Spain,Team Sky,31
15,30,16743,Egan Bernal,Colombia,Team Sky,21
15,31,16743,Rudy Molard,France,Groupama-FDJ,28
15,32,16743,Dion Smith,New Zealand,Wanty-Groupe Gobert,25
15,33,16743,Geraint Thomas,Great Britain,Team Sky,32
15,34,16743,Simon Geschke,Germany,Team Sunweb,32
15,35,16743,Tom Dumoulin,Netherlands,Team Sunweb,27
15,36,16743,Tanel Kangert,Estonia,Astana,31
15,37,16743,Søren Kragh Andersen,Denmark,Team Sunweb,23
15,38,16743,Alejandro Valverde,Spain,Movistar Team,38
15,39,16743,Nicolas Edet,France,Cofidis,30
15,40,16743,Damiano Caruso,Italy,BMC Racing Team,30
15,41,16743,Mikel Landa,Spain,Movistar Team,28
15,42,16743,Romain Bardet,France,AG2R La Mondiale,27
15,43,16743,Jakob Fuglsang,Denmark,Astana,33
15,44,16743,Jesper Hansen,Denmark,Astana,27
15,45,16743,Pierre Rolland,France,EF Education First-Drapac p/b Cannondale,31
15,46,16743,Pierre Latour,France,AG2R La Mondiale,24
15,47,16743,Philippe Gilbert,Belgium,Quick-Step Floors,36
15,48,16743,Kristijan Ðurasek,Croatia,UAE Team Emirates,30
15,49,16743,Marco Minnaard,Netherlands,Wanty-Groupe Gobert,29
15,50,16743,Guillaume Martin,France,Wanty-Groupe Gobert,25
15,51,16743,Mathias Frank,Switzerland,AG2R La Mondiale,31
15,52,16743,Steven Kruijswijk,Netherlands,LottoNL-Jumbo,31
15,53,16743,Ilnur Zakarin,Russia,Team Katusha-Alpecin,28
15,54,16743,Silvan Dillier,Switzerland,AG2R La Mondiale,27
15,55,16743,Robert Gesink,Netherlands,LottoNL-Jumbo,32
15,56,16743,Oliver Naesen,Belgium,AG2R La Mondiale,27
15,57,16743,Antwan Tolhoek,Netherlands,LottoNL-Jumbo,24
15,58,16743,Nairo Quintana,Colombia,Movistar Team,28
15,59,16743,Daniel Martin,Ireland,UAE Team Emirates,31
15,60,16743,Omar Fraile,Spain,Astana,27
15,61,16743,Primoz Roglic,Slovenia,LottoNL-Jumbo,28
15,62,16743,Tejay Van Garderen,United States,BMC Racing Team,29
15,63,16743,Bob Jungels,Luxembourg,Quick-Step Floors,25
15,64,16743,Andrey Amador,Costa Rica,Movistar Team,31
15,65,16743,Daniel Navarro,Spain,Cofidis,34
15,66,16743,Wout Poels,Netherlands,Team Sky,30
15,67,16743,Warren Barguil,France,Fortuneo-Samsic,26
15,68,16743,David Gaudu,France,Groupama-FDJ,21
15,69,16743,Franco Pellizotti,Italy,Bahrain-Merida,40
15,70,16743,Gorka Izagirre,Spain,Bahrain-Merida,30
15,71,16743,Adam Yates,Great Britain,Mitchelton-Scott,25
15,72,16743,Sylvain Chavanel,France,Direct Énergie,39
15,73,16743,Peter Sagan,Slovakia,Bora-Hansgrohe,28
15,74,16892,Mikel Nieve,Spain,Mitchelton-Scott,34
15,75,16892,Laurens Ten Dam,Netherlands,Team Sunweb,37
15,76,16892,Sonny Colbrelli,Italy,Bahrain-Merida,28
15,77,16892,Maxime Bouet,France,Fortuneo-Samsic,31
15,78,17027,Timothy Dupont,Belgium,Wanty-Groupe Gobert,30
15,79,17027,Tobias Ludvigsson,Sweden,Groupama-FDJ,27
15,80,17027,Michael Schär,Switzerland,BMC Racing Team,31
15,81,17027,Nils Politt,Germany,Team Katusha-Alpecin,24
15,82,17027,Timo Roosen,Netherlands,LottoNL-Jumbo,25
15,83,17027,Chad Haga,United States,Team Sunweb,29
15,84,17027,Paul Martens,Germany,LottoNL-Jumbo,34
15,85,17027,Stefan Küng,Switzerland,BMC Racing Team,24
15,86,17027,Pavel Kochetkov,Russia,Team Katusha-Alpecin,32
15,87,17027,Ian Boswell,United States,Team Katusha-Alpecin,27
15,88,17027,Thomas Degand,Belgium,Wanty-Groupe Gobert,32
15,89,17027,Luke Durbridge,Australia,Mitchelton-Scott,27
15,90,17027,Koen De Kort,Netherlands,Trek-Segafredo,35
15,91,17027,Tomasz Marczynski,Poland,Lotto-Soudal,34
15,92,17027,Andrea Pasqualon,Italy,Wanty-Groupe Gobert,30
15,93,17027,Darwin Atapuma,Colombia,UAE Team Emirates,30
15,94,17027,Simon Clarke,Australia,EF Education First-Drapac p/b Cannondale,31
15,95,17027,Rory Sutherland,Australia,UAE Team Emirates,36
15,96,17027,Thomas Boudat,France,Direct Énergie,24
15,97,17027,Jasper Stuyven,Belgium,Trek-Segafredo,26
15,98,17027,Edward Theuns,Belgium,Team Sunweb,27
15,99,17027,Kevin Ledanois,France,Fortuneo-Samsic,24
15,100,17027,Romain Hardy,France,Fortuneo-Samsic,29
15,101,17027,Élie Gesbert,France,Fortuneo-Samsic,23
15,102,17027,Yoann Offredo,France,Wanty-Groupe Gobert,31
15,103,17033,Anthony Perez,France,Cofidis,27
15,104,17256,Thomas De Gendt,Belgium,Lotto-Soudal,31
15,105,17256,Guillaume Van Keirsbulck,Belgium,Wanty-Groupe Gobert,27
15,106,17256,Simon Gerrans,Australia,BMC Racing Team,38
15,107,17289,Julien Vermote,Belgium,Team Dimension Data,28
15,108,17368,Gregor Mühlberger,Austria,Bora-Hansgrohe,24
15,109,17368,Michael Gogl,Austria,Trek-Segafredo,24
15,110,17368,Anthony Turgis,France,Cofidis,24
15,111,17368,Oliviero Troia,Italy,UAE Team Emirates,23
15,112,17368,Laurent Pichon,France,Fortuneo-Samsic,31
15,113,17368,Dimitri Claeys,Belgium,Cofidis,31
15,114,17368,Mathew Hayman,Australia,Mitchelton-Scott,40
15,115,17368,Marco Marcato,Italy,UAE Team Emirates,34
15,116,17368,Daniel Oss,Italy,Bora-Hansgrohe,31
15,117,17368,Tom Scully,New Zealand,EF Education First-Drapac p/b Cannondale,28
15,118,17368,Jay Thomson,South Africa,Team Dimension Data,32
15,119,17368,Michael Hepburn,Australia,Mitchelton-Scott,26
15,120,17368,Reinardt Janse Van Rensburg,South Africa,Team Dimension Data,29
15,121,17368,Olivier Le Gac,France,Groupama-FDJ,24
15,122,17368,Tim Declercq,Belgium,Quick-Step Floors,29
15,123,17368,Jasper De Buyst,Belgium,Lotto-Soudal,24
15,124,17368,Jelle Vanendert,Belgium,Lotto-Soudal,33
15,125,17368,Yves Lampaert,Belgium,Quick-Step Floors,27
15,126,17368,Taylor Phinney,United States,EF Education First-Drapac p/b Cannondale,28
15,127,17368,Christophe Laporte,France,Cofidis,25
15,128,17368,Edvald Boasson Hagen,Norway,Team Dimension Data,31
15,129,17368,Alexander Kristoff,Norway,UAE Team Emirates,31
15,130,17368,Ramon Sinkeldam,Netherlands,Groupama-FDJ,29
15,131,17368,John Degenkolb,Germany,Trek-Segafredo,29
15,132,17368,Roberto Ferrari,Italy,UAE Team Emirates,35
15,133,17368,Arnaud Démare,France,Groupama-FDJ,26
15,134,17368,Lukas Pöstlberger,Austria,Bora-Hansgrohe,26
15,135,17368,Kristijan Koren,Slovenia,Bahrain-Merida,31
15,136,17368,Damien Gaudin,France,Direct Énergie,31
15,137,17368,Maciej Bodnar,Poland,Bora-Hansgrohe,33
15,138,17368,Marcus Burghardt,Germany,Bora-Hansgrohe,35
15,139,17368,Jacopo Guarnieri,Italy,Groupama-FDJ,30
15,140,17368,Maximiliano Richeze,Argentina,Quick-Step Floors,35
15,141,17368,Julian Alaphilippe,France,Quick-Step Floors,26
15,142,17368,Jack Bauer,New Zealand,Mitchelton-Scott,33
15,143,17368,Julien Simon,France,Cofidis,32
15,144,17368,Heinrich Haussler,Australia,Bahrain-Merida,34
15,145,17368,Luke Rowe,Great Britain,Team Sky,28
15,146,17368,Sep Vanmarcke,Belgium,EF Education First-Drapac p/b Cannondale,29
15,147,17368,Amund Grøndahl Jansen ,Norway,LottoNL-Jumbo,24
15,148,17368,Lawson Craddock,United States,EF Education First-Drapac p/b Cannondale,26
15,149,17368,Tom-Jelte Slagter,Netherlands,Team Dimension Data,29
15,150,17368,Jérôme Cousin,France,Direct Énergie,29
16,1,18802,Julian Alaphilippe,France,Quick-Step Floors,26
16,2,18817,Gorka Izagirre,Spain,Bahrain-Merida,30
16,3,18817,Adam Yates,Great Britain,Mitchelton-Scott,25
16,4,18817,Bauke Mollema,Netherlands,Trek-Segafredo,31
16,5,18820,Domenico Pozzovivo,Italy,Bahrain-Merida,35
16,6,18839,Robert Gesink,Netherlands,LottoNL-Jumbo,32
16,7,18858,Michael Valgren,Denmark,Astana,26
16,8,18858,Gregor Mühlberger,Austria,Bora-Hansgrohe,24
16,9,18872,Marc Soler,Spain,Movistar Team,24
16,10,18880,Pierre Latour,France,AG2R La Mondiale,24
16,11,18880,Damiano Caruso,Italy,BMC Racing Team,30
16,12,18882,Guillaume Martin,France,Wanty-Groupe Gobert,25
16,13,18931,Jelle Vanendert,Belgium,Lotto-Soudal,33
16,14,18953,Rudy Molard,France,Groupama-FDJ,28
16,15,18953,Andrey Amador,Costa Rica,Movistar Team,31
16,16,19024,Ion Izagirre,Spain,Bahrain-Merida,29
16,17,19125,Greg Van Avermaet,Belgium,BMC Racing Team,33
16,18,19189,Julien Bernard,France,Trek-Segafredo,26
16,19,19191,Warren Barguil,France,Fortuneo-Samsic,26
16,20,19191,Kristijan Ðurasek,Croatia,UAE Team Emirates,30
16,21,19334,Michal Kwiatkowski,Poland,Team Sky,28
16,22,19334,Egan Bernal,Colombia,Team Sky,21
16,23,19334,Chris Froome,Great Britain,Team Sky,33
16,24,19334,Geraint Thomas,Great Britain,Team Sky,32
16,25,19334,Tom Dumoulin,Netherlands,Team Sunweb,27
16,26,19334,Søren Kragh Andersen,Denmark,Team Sunweb,23
16,27,19334,Romain Bardet,France,AG2R La Mondiale,27
16,28,19334,Mikel Landa,Spain,Movistar Team,28
16,29,19334,Steven Kruijswijk,Netherlands,LottoNL-Jumbo,31
